Data properties:

Recording date: 4/14/2014
Recording time: 18:36:03:000 (corresponds to time 0)
Study: test0
Recording: Rec 68
Recording: Rec 68
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Timestamp	FixationDuration	AoiIds	AoiNames	StimuliName	
8	166	0	Content	ScreenRec	
324	1180	0	Content	http://localhost/vet9/AlphaReceptor0.html	
1504	449	0	Content	http://localhost/vet9/AlphaReceptor0.html	
1952	249	0	Content	http://localhost/vet9/AlphaReceptor0.html	
2201	1296	0	Content	http://localhost/vet9/AlphaReceptor0.html	
3497	415	0	Content	http://localhost/vet9/AlphaReceptor0.html	
3912	249	0	Content	http://localhost/vet9/AlphaReceptor0.html	
4162	282	0	Content	http://localhost/vet9/AlphaReceptor0.html	
4444	166	0	Content	http://localhost/vet9/AlphaReceptor0.html	
4610	299	0	Content	http://localhost/vet9/AlphaReceptor0.html	
4909	283	0	Content	http://localhost/vet9/AlphaReceptor0.html	
5192	249	0	Content	http://localhost/vet9/AlphaReceptor0.html	
5441	415	0	Content	http://localhost/vet9/AlphaReceptor0.html	
5856	432	0	Content	http://localhost/vet9/AlphaReceptor0.html	
6421	399	0	Content	http://localhost/vet9/AlphaReceptor0.html	
6820	216	0	Content	http://localhost/vet9/AlphaReceptor0.html	
7036	233	0	Content	http://localhost/vet9/AlphaReceptor0.html	
7268	1080	0	Content	http://localhost/vet9/AlphaReceptor0.html	
8348	748	0	Content	http://localhost/vet9/AlphaReceptor0.html	
9096	249	0	Content	http://localhost/vet9/AlphaReceptor0.html	
9345	847	0	Content	http://localhost/vet9/AlphaReceptor0.html	
10192	149	0	Content	http://localhost/vet9/AlphaReceptor1.php	
10342	166	0	Content	http://localhost/vet9/AlphaReceptor1.php	
10508	266	0	Content	http://localhost/vet9/AlphaReceptor1.php	
10774	349	0	Content	http://localhost/vet9/AlphaReceptor1.php	
11123	199	0	Content	http://localhost/vet9/AlphaReceptor1.php	
11322	482	0	Content	http://localhost/vet9/AlphaReceptor1.php	
11804	199	0	Content	http://localhost/vet9/AlphaReceptor1.php	
12003	216	0	Content	http://localhost/vet9/AlphaReceptor1.php	
12219	216	0	Content	http://localhost/vet9/AlphaReceptor1.php	
12435	316	0	Content	http://localhost/vet9/AlphaReceptor1.php	
12751	498	0	Content	http://localhost/vet9/AlphaReceptor1.php	
13249	249	0	Content	http://localhost/vet9/AlphaReceptor1.php	
13498	399	0	Content	http://localhost/vet9/AlphaReceptor1.php	
13897	299	0	Content	http://localhost/vet9/AlphaReceptor1.php	
14196	316	0	Content	http://localhost/vet9/AlphaReceptor1.php	
14512	183	0	Content	http://localhost/vet9/AlphaReceptor1.php	
14695	183	0	Content	http://localhost/vet9/AlphaReceptor1.php	
14877	249	0	Content	http://localhost/vet9/AlphaReceptor1.php	
15127	233	0	Content	http://localhost/vet9/AlphaReceptor1.php	
15359	299	0	Content	http://localhost/vet9/AlphaReceptor1.php	
15658	199	0	Content	http://localhost/vet9/AlphaReceptor1.php	
15857	283	0	Content	http://localhost/vet9/AlphaReceptor1.php	
16140	282	0	Content	http://localhost/vet9/AlphaReceptor1.php	
16422	482	0	Content	http://localhost/vet9/AlphaReceptor1.php	
16904	415	0	Content	http://localhost/vet9/AlphaReceptor1.php	
17320	199	0	Content	http://localhost/vet9/AlphaReceptor1.php	
17519	365	0	Content	http://localhost/vet9/AlphaReceptor1.php	
17884	316	0	Content	http://localhost/vet9/AlphaReceptor1.php	
18200	183	0	Content	http://localhost/vet9/AlphaReceptor1.php	
18383	797	0	Content	http://localhost/vet9/AlphaReceptor1.php	
19180	183	0	Content	http://localhost/vet9/AlphaReceptor1.php	
19363	266	0	Content	http://localhost/vet9/AlphaReceptor1.php	
19629	183	0	Content	http://localhost/vet9/AlphaReceptor1.php	
19811	233	0	Content	http://localhost/vet9/AlphaReceptor1.php	
20044	216	0	Content	http://localhost/vet9/AlphaReceptor1.php	
20260	233	0	Content	http://localhost/vet9/AlphaReceptor1.php	
20493	282	0	Content	http://localhost/vet9/AlphaReceptor1.php	
20775	399	0	Content	http://localhost/vet9/AlphaReceptor1.php	
21174	216	0	Content	http://localhost/vet9/AlphaReceptor1.php	
21390	149	0	Content	http://localhost/vet9/AlphaReceptor1.php	
21539	498	0	Content	http://localhost/vet9/AlphaReceptor1.php	
22038	748	0	Content	http://localhost/vet9/AlphaReceptor1.php	
22785	149	0	Content	http://localhost/vet9/nextPage1-2.php	
22935	166	0	Content	http://localhost/vet9/nextPage1-2.php	
23217	149	0	Content	http://localhost/vet9/nextPage1-2.php	
23367	199	0	Content	http://localhost/vet9/nextPage1-2.php	
23566	1047	0	Content	http://localhost/vet9/nextPage1-2.php	
24762	216	0	Content	http://localhost/vet9/nextPage1-2.php	
24978	316	0	Content	http://localhost/vet9/nextPage1-2.php	
25294	498	0	Content	http://localhost/vet9/nextPage1-2.php	
25792	199	0	AOI2-1s	http://localhost/vet9/AlphaReceptor2.html	
25992	149	0	AOI2_q	http://localhost/vet9/AlphaReceptor2.html	
26141	166	0	AOI2-1s	http://localhost/vet9/AlphaReceptor2.html	
26307	299	0	Content	http://localhost/vet9/AlphaReceptor2.html	
26606	864	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
27470	183	0	AOI2_q	http://localhost/vet9/AlphaReceptor2.html	
27653	199	0	AOI2_q	http://localhost/vet9/AlphaReceptor2.html	
27852	183	0	AOI2_q	http://localhost/vet9/AlphaReceptor2.html	
28035	233	0	AOI2_q	http://localhost/vet9/AlphaReceptor2.html	
28268	216	0	AOI2_q	http://localhost/vet9/AlphaReceptor2.html	
28484	266	0	AOI2-1s	http://localhost/vet9/AlphaReceptor2.html	
