Data properties:

Recording date: 4/25/2014
Recording time: 17:28:24:000 (corresponds to time 0)
Study: test0
Recording: Rec 92
Recording: Rec 92
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Timestamp	FixationDuration	AoiIds	AoiNames	StimuliName	
9	1263	0	Content	http://localhost/vet9/AlphaReceptor0.html	
1455	83	0	Content	http://localhost/vet9/AlphaReceptor0.html	
1538	116	0	Content	http://localhost/vet9/AlphaReceptor0.html	
1654	498	0	Content	http://localhost/vet9/AlphaReceptor0.html	
2153	233	0	Content	http://localhost/vet9/AlphaReceptor0.html	
2535	83	0	Content	http://localhost/vet9/AlphaReceptor0.html	
2618	332	0	Content	http://localhost/vet9/AlphaReceptor0.html	
2950	216	0	Content	http://localhost/vet9/AlphaReceptor0.html	
3166	532	0	Content	http://localhost/vet9/AlphaReceptor0.html	
3698	515	0	Content	http://localhost/vet9/AlphaReceptor0.html	
4213	382	0	Content	http://localhost/vet9/AlphaReceptor0.html	
4595	150	0	Content	http://localhost/vet9/AlphaReceptor0.html	
4744	199	0	Content	http://localhost/vet9/AlphaReceptor0.html	
4944	183	0	Content	http://localhost/vet9/AlphaReceptor0.html	
5126	283	0	Content	http://localhost/vet9/AlphaReceptor0.html	
5409	831	0	Content	http://localhost/vet9/AlphaReceptor0.html	
6239	432	0	Content	http://localhost/vet9/AlphaReceptor0.html	
6671	100	0	Content	http://localhost/vet9/AlphaReceptor0.html	
6771	166	0	Content	http://localhost/vet9/AlphaReceptor0.html	
6937	465	0	Content	http://localhost/vet9/AlphaReceptor0.html	
7402	349	0	Content	http://localhost/vet9/AlphaReceptor0.html	
7751	183	0	Content	http://localhost/vet9/AlphaReceptor0.html	
7934	166	0	Content	http://localhost/vet9/AlphaReceptor0.html	
8100	183	0	Content	http://localhost/vet9/AlphaReceptor0.html	
8449	116	0	Content	http://localhost/vet9/AlphaReceptor1.php	
8565	199	0	Content	http://localhost/vet9/AlphaReceptor1.php	
8765	116	0	Content	http://localhost/vet9/AlphaReceptor1.php	
8881	233	0	Content	http://localhost/vet9/AlphaReceptor1.php	
10991	133	0	Content	http://localhost/vet9/AlphaReceptor1.php	
11290	166	0	Content	http://localhost/vet9/AlphaReceptor1.php	
11456	100	0	Content	http://localhost/vet9/AlphaReceptor1.php	
11556	233	0	Content	http://localhost/vet9/AlphaReceptor1.php	
11788	233	0	Content	http://localhost/vet9/AlphaReceptor1.php	
12021	166	0	Content	http://localhost/vet9/AlphaReceptor1.php	
12187	283	0	Content	http://localhost/vet9/AlphaReceptor1.php	
12470	847	0	Content	http://localhost/vet9/AlphaReceptor1.php	
13317	150	0	Content	http://localhost/vet9/AlphaReceptor1.php	
13466	548	0	Content	http://localhost/vet9/AlphaReceptor1.php	
14015	565	0	Content	http://localhost/vet9/AlphaReceptor1.php	
14580	166	0	Content	http://localhost/vet9/AlphaReceptor1.php	
14895	83	0	Content	http://localhost/vet9/nextPage1-2.php	
14978	316	0	Content	http://localhost/vet9/nextPage1-2.php	
15294	166	0	Content	http://localhost/vet9/nextPage1-2.php	
15460	199	0	Content	http://localhost/vet9/nextPage1-2.php	
15659	199	0	Content	http://localhost/vet9/nextPage1-2.php	
15859	864	0	Content	http://localhost/vet9/nextPage1-2.php	
16723	150	0	Content	ScreenRec	
16872	133	0	AOI2-1s	http://localhost/vet9/AlphaReceptor2.html	
17005	116	0	Content	http://localhost/vet9/AlphaReceptor2.html	
17121	316	0	AOI2-1s	http://localhost/vet9/AlphaReceptor2.html	
17437	349	0	AOI2_q	http://localhost/vet9/AlphaReceptor2.html	
17786	166	0	AOI2_q	http://localhost/vet9/AlphaReceptor2.html	
17952	149	0	AOI2_q	http://localhost/vet9/AlphaReceptor2.html	
18218	83	0	AOI2_q	http://localhost/vet9/AlphaReceptor2.html	
18301	266	0	AOI2_q	http://localhost/vet9/AlphaReceptor2.html	
18567	199	0	AOI2_q	http://localhost/vet9/AlphaReceptor2.html	
18766	166	0	AOI2_q	http://localhost/vet9/AlphaReceptor2.html	
18932	299	0	AOI2_q	http://localhost/vet9/AlphaReceptor2.html	
19231	183	0	AOI2_q	http://localhost/vet9/AlphaReceptor2.html	
19414	366	0	AOI2_q	http://localhost/vet9/AlphaReceptor2.html	
19779	149	0	Content	http://localhost/vet9/AlphaReceptor2.html	
19929	748	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
20677	282	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
20959	216	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
21175	216	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
21391	183	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
21574	199	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
21773	183	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
21956	166	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
22122	316	0	AOI2_2	http://localhost/vet9/AlphaReceptor2.html	
22571	83	0	AOI2_2	http://localhost/vet9/AlphaReceptor2.html	
22654	332	0	AOI2_2	http://localhost/vet9/AlphaReceptor2.html	
22986	233	0	AOI2_2	http://localhost/vet9/AlphaReceptor2.html	
23219	199	0	AOI2_2	http://localhost/vet9/AlphaReceptor2.html	
23418	133	0	AOI2_2	http://localhost/vet9/AlphaReceptor2.html	
23551	183	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
23733	399	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
24132	216	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
24348	183	0	AOI2_4	http://localhost/vet9/AlphaReceptor2.html	
24531	282	0	AOI2_4	http://localhost/vet9/AlphaReceptor2.html	
24813	515	0	AOI2_5	http://localhost/vet9/AlphaReceptor2.html	
25328	149	0	AOI2_5	http://localhost/vet9/AlphaReceptor2.html	
25478	432	0	AOI2_6	http://localhost/vet9/AlphaReceptor2.html	
25910	149	0	AOI2_6	http://localhost/vet9/AlphaReceptor2.html	
26059	166	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
26225	199	0	AOI2_2	http://localhost/vet9/AlphaReceptor2.html	
26425	249	0	AOI2-1s	http://localhost/vet9/AlphaReceptor2.html	
26674	316	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
26990	249	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
27239	349	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
27588	183	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
27771	233	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
28003	199	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
28203	216	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
28419	183	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
28601	166	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
28767	283	0	AOI2_2s	http://localhost/vet9/AlphaReceptor2.html	
29050	365	0	AOI2_2s	http://localhost/vet9/AlphaReceptor2.html	
29582	266	0	AOI2_2s	http://localhost/vet9/AlphaReceptor2.html	
29847	382	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
30229	199	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
30429	183	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
