Data properties:

Recording date: 4/23/2014
Recording time: 17:36:39:000 (corresponds to time 0)
Study: test0
Recording: Rec 87
Recording: Rec 87
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Timestamp	FixationDuration	AoiIds	AoiNames	StimuliName	
179	17	0	Content	ScreenRec	
378	83	0	Content	ScreenRec	
461	266	0	Content	ScreenRec	
1026	349	0	Content	http://localhost/vet9/AlphaReceptor0.html	
1375	100	0	Content	http://localhost/vet9/AlphaReceptor0.html	
1474	149	0	Content	http://localhost/vet9/AlphaReceptor0.html	
1624	249	0	Content	http://localhost/vet9/AlphaReceptor0.html	
1873	166	0	Content	http://localhost/vet9/AlphaReceptor0.html	
2039	183	0	Content	http://localhost/vet9/AlphaReceptor0.html	
2222	299	0	Content	http://localhost/vet9/AlphaReceptor0.html	
2521	166	0	Content	http://localhost/vet9/AlphaReceptor0.html	
2687	332	0	Content	http://localhost/vet9/AlphaReceptor0.html	
3019	316	0	Content	http://localhost/vet9/AlphaReceptor0.html	
3335	150	0	Content	http://localhost/vet9/AlphaReceptor0.html	
3485	515	0	Content	http://localhost/vet9/AlphaReceptor0.html	
4000	233	0	Content	http://localhost/vet9/AlphaReceptor0.html	
4232	1545	0	Content	http://localhost/vet9/AlphaReceptor0.html	
6010	133	0	Content	http://localhost/vet9/AlphaReceptor0.html	
6143	100	0	Content	http://localhost/vet9/AlphaReceptor0.html	
6242	1595	0	Content	http://localhost/vet9/AlphaReceptor0.html	
7837	332	0	Content	http://localhost/vet9/AlphaReceptor0.html	
8170	598	0	Content	http://localhost/vet9/AlphaReceptor0.html	
8768	249	0	Content	http://localhost/vet9/AlphaReceptor0.html	
9017	598	0	Content	http://localhost/vet9/AlphaReceptor0.html	
9615	183	0	Content	http://localhost/vet9/AlphaReceptor0.html	
9931	714	0	Content	http://localhost/vet9/AlphaReceptor0.html	
10645	116	0	Content	http://localhost/vet9/AlphaReceptor0.html	
10761	282	0	Content	http://localhost/vet9/AlphaReceptor0.html	
11509	116	0	Content	http://localhost/vet9/AlphaReceptor1.php	
11625	266	0	Content	http://localhost/vet9/AlphaReceptor1.php	
11891	183	0	Content	http://localhost/vet9/AlphaReceptor1.php	
12074	199	0	Content	http://localhost/vet9/AlphaReceptor1.php	
