Data properties:

Recording date: 4/9/2014
Recording time: 18:09:16:000 (corresponds to time 0)
Study: test0
Recording: Rec 50
Recording: Rec 50
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Timestamp	FixationDuration	AoiIds	AoiNames	StimuliName	
129	116	0	Content	ScreenRec	
245	1229	0	Content	http://localhost/vet9/AlphaReceptor0.html	
1474	166	0	Content	http://localhost/vet9/AlphaReceptor0.html	
1641	199	0	Content	http://localhost/vet9/AlphaReceptor0.html	
1840	216	0	Content	http://localhost/vet9/AlphaReceptor0.html	
2056	166	0	Content	http://localhost/vet9/AlphaReceptor0.html	
2222	149	0	Content	http://localhost/vet9/AlphaReceptor0.html	
2372	299	0	Content	http://localhost/vet9/AlphaReceptor0.html	
2671	199	0	Content	http://localhost/vet9/AlphaReceptor0.html	
2870	149	0	Content	http://localhost/vet9/AlphaReceptor0.html	
3019	166	0	Content	http://localhost/vet9/AlphaReceptor0.html	
3186	233	0	Content	http://localhost/vet9/AlphaReceptor0.html	
3418	233	0	Content	http://localhost/vet9/AlphaReceptor0.html	
3651	216	0	Content	http://localhost/vet9/AlphaReceptor0.html	
3867	149	0	Content	http://localhost/vet9/AlphaReceptor0.html	
4016	166	0	Content	http://localhost/vet9/AlphaReceptor0.html	
4182	249	0	Content	http://localhost/vet9/AlphaReceptor0.html	
4432	449	0	Content	http://localhost/vet9/AlphaReceptor0.html	
4880	183	0	Content	http://localhost/vet9/AlphaReceptor0.html	
5063	814	0	Content	http://localhost/vet9/AlphaReceptor0.html	
5877	1429	0	Content	http://localhost/vet9/AlphaReceptor0.html	
7306	166	0	Content	http://localhost/vet9/AlphaReceptor0.html	
7472	266	0	Content	http://localhost/vet9/AlphaReceptor0.html	
7738	1146	0	Content	http://localhost/vet9/AlphaReceptor0.html	
8884	233	0	Content	http://localhost/vet9/AlphaReceptor0.html	
9117	814	0	Content	http://localhost/vet9/AlphaReceptor0.html	
9931	183	0	Content	http://localhost/vet9/AlphaReceptor1.php	
10113	166	0	Content	http://localhost/vet9/AlphaReceptor1.php	
10280	233	0	Content	http://localhost/vet9/AlphaReceptor1.php	
10512	199	0	Content	http://localhost/vet9/AlphaReceptor1.php	
10711	183	0	Content	http://localhost/vet9/AlphaReceptor1.php	
10894	216	0	Content	http://localhost/vet9/AlphaReceptor1.php	
11110	183	0	Content	http://localhost/vet9/AlphaReceptor1.php	
11293	249	0	Content	http://localhost/vet9/AlphaReceptor1.php	
11542	166	0	Content	http://localhost/vet9/AlphaReceptor1.php	
11708	199	0	Content	http://localhost/vet9/AlphaReceptor1.php	
11908	216	0	Content	http://localhost/vet9/AlphaReceptor1.php	
12124	116	0	Content	http://localhost/vet9/AlphaReceptor1.php	
12240	282	0	Content	http://localhost/vet9/AlphaReceptor1.php	
12522	166	0	Content	http://localhost/vet9/AlphaReceptor1.php	
12688	283	0	Content	http://localhost/vet9/AlphaReceptor1.php	
12971	166	0	Content	http://localhost/vet9/AlphaReceptor1.php	
13137	432	0	Content	http://localhost/vet9/AlphaReceptor1.php	
13569	399	0	Content	http://localhost/vet9/AlphaReceptor1.php	
13968	282	0	Content	http://localhost/vet9/AlphaReceptor1.php	
14250	216	0	Content	http://localhost/vet9/AlphaReceptor1.php	
14466	199	0	Content	http://localhost/vet9/AlphaReceptor1.php	
14666	166	0	Content	http://localhost/vet9/AlphaReceptor1.php	
14832	166	0	Content	http://localhost/vet9/AlphaReceptor1.php	
14998	233	0	Content	http://localhost/vet9/AlphaReceptor1.php	
15230	133	0	Content	http://localhost/vet9/AlphaReceptor1.php	
15363	199	0	Content	http://localhost/vet9/AlphaReceptor1.php	
15563	199	0	Content	http://localhost/vet9/AlphaReceptor1.php	
15961	83	0	Content	http://localhost/vet9/AlphaReceptor1.php	
16044	282	0	Content	http://localhost/vet9/AlphaReceptor1.php	
16327	665	0	Content	http://localhost/vet9/AlphaReceptor1.php	
16991	183	0	Content	http://localhost/vet9/AlphaReceptor1.php	
17174	199	0	Content	http://localhost/vet9/AlphaReceptor1.php	
17374	216	0	Content	http://localhost/vet9/AlphaReceptor1.php	
17589	166	0	Content	http://localhost/vet9/AlphaReceptor1.php	
17756	216	0	Content	http://localhost/vet9/AlphaReceptor1.php	
17972	216	0	Content	http://localhost/vet9/AlphaReceptor1.php	
18188	183	0	Content	http://localhost/vet9/AlphaReceptor1.php	
18370	282	0	Content	http://localhost/vet9/nextPage1-2.php	
18653	199	0	Content	http://localhost/vet9/nextPage1-2.php	
18852	299	0	Content	http://localhost/vet9/nextPage1-2.php	
19151	166	0	Content	http://localhost/vet9/nextPage1-2.php	
19317	282	0	Content	http://localhost/vet9/nextPage1-2.php	
19600	199	0	Content	http://localhost/vet9/nextPage1-2.php	
19799	565	0	Content	http://localhost/vet9/nextPage1-2.php	
20364	216	0	Content	http://localhost/vet9/nextPage1-2.php	
20580	1063	0	Content	http://localhost/vet9/nextPage1-2.php	
21643	166	0	AOI2-1s	http://localhost/vet9/AlphaReceptor2.html	
21809	166	0	AOI2-1s	http://localhost/vet9/AlphaReceptor2.html	
21975	282	0	AOI2-1s	http://localhost/vet9/AlphaReceptor2.html	
22258	449	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
22706	116	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
22823	166	0	AOI2_q	http://localhost/vet9/AlphaReceptor2.html	
22989	266	0	AOI2_q	http://localhost/vet9/AlphaReceptor2.html	
23255	183	0	AOI2_q	http://localhost/vet9/AlphaReceptor2.html	
23437	150	0	AOI2_q	http://localhost/vet9/AlphaReceptor2.html	
23587	282	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
23869	233	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
24102	233	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
24335	216	0	AOI2_4	http://localhost/vet9/AlphaReceptor2.html	
24551	183	0	AOI2_4	http://localhost/vet9/AlphaReceptor2.html	
24733	166	0	AOI2_6	http://localhost/vet9/AlphaReceptor2.html	
24899	415	0	AOI2_6	http://localhost/vet9/AlphaReceptor2.html	
25315	233	0	AOI2_6	http://localhost/vet9/AlphaReceptor2.html	
25547	665	0	AOI2_6	http://localhost/vet9/AlphaReceptor2.html	
26478	116	0	AOI2_6	http://localhost/vet9/AlphaReceptor2.html	
26594	266	0	AOI2_6	http://localhost/vet9/AlphaReceptor2.html	
26860	349	0	AOI2_5	http://localhost/vet9/AlphaReceptor2.html	
27209	183	0	AOI2_5	http://localhost/vet9/AlphaReceptor2.html	
27392	282	0	AOI2_5	http://localhost/vet9/AlphaReceptor2.html	
27674	183	0	AOI2_5	http://localhost/vet9/AlphaReceptor2.html	
27857	149	0	AOI2_5	http://localhost/vet9/AlphaReceptor2.html	
28006	149	0	AOI2_4	http://localhost/vet9/AlphaReceptor2.html	
28156	548	0	AOI2_4	http://localhost/vet9/AlphaReceptor2.html	
28704	399	0	AOI2_4	http://localhost/vet9/AlphaReceptor2.html	
29103	199	0	AOI2_4	http://localhost/vet9/AlphaReceptor2.html	
29468	216	0	AOI2_4	http://localhost/vet9/AlphaReceptor2.html	
29684	216	0	AOI2_4	http://localhost/vet9/AlphaReceptor2.html	
29900	116	0	AOI2_4	http://localhost/vet9/AlphaReceptor2.html	
30016	299	0	AOI2_4	http://localhost/vet9/AlphaReceptor2.html	
30315	449	0	AOI2_4	http://localhost/vet9/AlphaReceptor2.html	
30764	216	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
30980	266	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
31246	232	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
31478	199	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
31678	548	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
32226	282	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
32508	299	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
32807	366	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
33173	266	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
33439	299	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
33738	216	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
33954	216	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
34170	332	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
34502	233	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
34735	249	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
34984	282	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
35266	382	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
35648	316	0	AOI2_2	http://localhost/vet9/AlphaReceptor2.html	
35964	399	0	AOI2_2	http://localhost/vet9/AlphaReceptor2.html	
36363	498	0	AOI2_2	http://localhost/vet9/AlphaReceptor2.html	
36861	681	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
37542	282	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
37825	233	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
38057	216	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
38273	199	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
38473	116	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
38589	199	0	AOI2_2s	http://localhost/vet9/AlphaReceptor2.html	
38788	565	0	AOI2_2s	http://localhost/vet9/AlphaReceptor2.html	
39353	731	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
40084	881	0	AOI2-1s	http://localhost/vet9/AlphaReceptor2.html	
40965	199	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
41164	183	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
41579	399	0	AOI2_4	http://localhost/vet9/AlphaReceptor2.html	
41978	199	0	AOI2_4	http://localhost/vet9/AlphaReceptor2.html	
42177	299	0	AOI2_4	http://localhost/vet9/AlphaReceptor2.html	
42476	166	0	AOI2_4	http://localhost/vet9/AlphaReceptor2.html	
42643	332	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
42975	249	0	AOI2_4	http://localhost/vet9/AlphaReceptor2.html	
43224	266	0	AOI2_4	http://localhost/vet9/AlphaReceptor2.html	
43490	266	0	AOI2_4	http://localhost/vet9/AlphaReceptor2.html	
43756	166	0	AOI2_5	http://localhost/vet9/AlphaReceptor2.html	
43922	199	0	AOI2_5	http://localhost/vet9/AlphaReceptor2.html	
44121	216	0	AOI2_4s	http://localhost/vet9/AlphaReceptor2.html	
44337	382	0	AOI2_4s	http://localhost/vet9/AlphaReceptor2.html	
44719	183	0	AOI2_4s	http://localhost/vet9/AlphaReceptor2.html	
44902	316	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
45218	282	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
45500	399	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
45899	332	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
46231	183	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
46414	332	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
46746	282	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
47278	83	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
47361	150	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
47510	183	0	AOI2_5	http://localhost/vet9/AlphaReceptor2.html	
47693	199	0	AOI2_5	http://localhost/vet9/AlphaReceptor2.html	
47892	415	0	AOI2_5	http://localhost/vet9/AlphaReceptor2.html	
48308	149	0	AOI2_5	http://localhost/vet9/AlphaReceptor2.html	
48457	149	0	AOI2_4	http://localhost/vet9/AlphaReceptor2.html	
48607	266	0	AOI2_4s	http://localhost/vet9/AlphaReceptor2.html	
48873	266	0	AOI2_4s	http://localhost/vet9/AlphaReceptor2.html	
49138	365	0	AOI2_4s	http://localhost/vet9/AlphaReceptor2.html	
49504	216	0	AOI2_5s	http://localhost/vet9/AlphaReceptor2.html	
49720	216	0	AOI2_5s	http://localhost/vet9/AlphaReceptor2.html	
49936	133	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
50069	382	0	AOI2_5	http://localhost/vet9/AlphaReceptor2.html	
50451	249	0	AOI2_6	http://localhost/vet9/AlphaReceptor2.html	
50700	415	0	AOI2_6	http://localhost/vet9/AlphaReceptor2.html	
51115	183	0	AOI2_6	http://localhost/vet9/AlphaReceptor2.html	
51298	349	0	AOI2_6	http://localhost/vet9/AlphaReceptor2.html	
51647	216	0	AOI2_6	http://localhost/vet9/AlphaReceptor2.html	
51863	199	0	AOI2_6	http://localhost/vet9/AlphaReceptor2.html	
52062	233	0	AOI2_5s	http://localhost/vet9/AlphaReceptor2.html	
52295	233	0	AOI2_5s	http://localhost/vet9/AlphaReceptor2.html	
52528	299	0	AOI2_5s	http://localhost/vet9/AlphaReceptor2.html	
52827	249	0	AOI2_5s	http://localhost/vet9/AlphaReceptor2.html	
53076	432	0	AOI2_4	http://localhost/vet9/AlphaReceptor2.html	
53508	366	0	AOI2_4s	http://localhost/vet9/AlphaReceptor2.html	
53873	681	0	AOI2_6	http://localhost/vet9/AlphaReceptor2.html	
54554	199	0	AOI2_5	http://localhost/vet9/AlphaReceptor2.html	
54754	183	0	AOI2_5	http://localhost/vet9/AlphaReceptor2.html	
54937	316	0	AOI2_5	http://localhost/vet9/AlphaReceptor2.html	
55252	415	0	AOI2_5	http://localhost/vet9/AlphaReceptor2.html	
55667	216	0	AOI2_5	http://localhost/vet9/AlphaReceptor2.html	
55883	266	0	AOI2_5	http://localhost/vet9/AlphaReceptor2.html	
56149	282	0	AOI2_5s	http://localhost/vet9/AlphaReceptor2.html	
56432	216	0	AOI2_5s	http://localhost/vet9/AlphaReceptor2.html	
56648	532	0	AOI2_6s	http://localhost/vet9/AlphaReceptor2.html	
57179	216	0	AOI2_6s	http://localhost/vet9/AlphaReceptor2.html	
57395	166	0	AOI2_6s	http://localhost/vet9/AlphaReceptor2.html	
