Data properties:

Recording date: 4/7/2014
Recording time: 11:11:55:000 (corresponds to time 0)
Study: test0
Recording: Rec 29
Recording: Rec 29
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Timestamp	FixationDuration	AoiIds	AoiNames	StimuliName	
63	1395	0	Content	http://localhost/vet9/AlphaReceptor0.html	
1458	199	0	Content	http://localhost/vet9/AlphaReceptor0.html	
1658	166	0	Content	http://localhost/vet9/AlphaReceptor0.html	
1824	365	0	Content	http://localhost/vet9/AlphaReceptor0.html	
2189	249	0	Content	http://localhost/vet9/AlphaReceptor0.html	
2439	432	0	Content	http://localhost/vet9/AlphaReceptor0.html	
2871	199	0	Content	http://localhost/vet9/AlphaReceptor0.html	
3070	316	0	Content	http://localhost/vet9/AlphaReceptor0.html	
3385	166	0	Content	http://localhost/vet9/AlphaReceptor0.html	
3718	199	0	Content	http://localhost/vet9/AlphaReceptor0.html	
4200	233	0	Content	http://localhost/vet9/AlphaReceptor0.html	
4432	150	0	Content	http://localhost/vet9/AlphaReceptor0.html	
4582	1678	0	Content	http://localhost/vet9/AlphaReceptor0.html	
6525	150	0	Content	http://localhost/vet9/AlphaReceptor0.html	
6675	2392	0	Content	http://localhost/vet9/AlphaReceptor0.html	
9067	166	0	Content	http://localhost/vet9/AlphaReceptor0.html	
9233	731	0	Content	http://localhost/vet9/AlphaReceptor0.html	
9964	282	0	Content	http://localhost/vet9/AlphaReceptor0.html	
10247	964	0	Content	http://localhost/vet9/AlphaReceptor0.html	
11493	133	0	Content	http://localhost/vet9/AlphaReceptor0.html	
11626	216	0	Content	http://localhost/vet9/AlphaReceptor0.html	
11842	897	0	Content	http://localhost/vet9/AlphaReceptor0.html	
12739	698	0	Content	http://localhost/vet9/AlphaReceptor0.html	
13437	166	0	Content	http://localhost/vet9/AlphaReceptor1.php	
13603	166	0	Content	http://localhost/vet9/AlphaReceptor1.php	
13769	183	0	Content	http://localhost/vet9/AlphaReceptor1.php	
13952	249	0	Content	http://localhost/vet9/AlphaReceptor1.php	
14201	498	0	Content	http://localhost/vet9/AlphaReceptor1.php	
14699	216	0	Content	http://localhost/vet9/AlphaReceptor1.php	
14915	299	0	Content	http://localhost/vet9/AlphaReceptor1.php	
15214	199	0	Content	http://localhost/vet9/AlphaReceptor1.php	
15563	449	0	Content	http://localhost/vet9/AlphaReceptor1.php	
16012	698	0	Content	http://localhost/vet9/AlphaReceptor1.php	
16710	914	0	Content	http://localhost/vet9/AlphaReceptor1.php	
17623	598	0	Content	http://localhost/vet9/AlphaReceptor1.php	
