Data properties:

Recording date: 4/25/2014
Recording time: 18:35:52:000 (corresponds to time 0)
Study: test0
Recording: Rec 93
Recording: Rec 93
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Timestamp	FixationDuration	AoiIds	AoiNames	StimuliName	
92	116	0	Content	ScreenRec	
209	366	0	Content	ScreenRec	
574	249	0	Content	ScreenRec	
823	133	0	Content	ScreenRec	
1205	116	0	Content	http://localhost/vet9/AlphaReceptor0.html	
1604	83	0	Content	http://localhost/vet9/AlphaReceptor0.html	
1687	116	0	Content	http://localhost/vet9/AlphaReceptor0.html	
1803	216	0	Content	http://localhost/vet9/AlphaReceptor0.html	
2020	266	0	Content	http://localhost/vet9/AlphaReceptor0.html	
2285	432	0	Content	http://localhost/vet9/AlphaReceptor0.html	
2717	183	0	Content	http://localhost/vet9/AlphaReceptor0.html	
2900	233	0	Content	http://localhost/vet9/AlphaReceptor0.html	
3133	415	0	Content	http://localhost/vet9/AlphaReceptor0.html	
3548	316	0	Content	http://localhost/vet9/AlphaReceptor0.html	
3864	166	0	Content	http://localhost/vet9/AlphaReceptor0.html	
4312	299	0	Content	http://localhost/vet9/AlphaReceptor0.html	
4611	216	0	Content	http://localhost/vet9/AlphaReceptor0.html	
4827	266	0	Content	http://localhost/vet9/AlphaReceptor0.html	
5093	249	0	Content	http://localhost/vet9/AlphaReceptor0.html	
5342	1063	0	Content	http://localhost/vet9/AlphaReceptor0.html	
6405	382	0	Content	http://localhost/vet9/AlphaReceptor0.html	
6787	133	0	Content	http://localhost/vet9/AlphaReceptor0.html	
7070	1030	0	Content	http://localhost/vet9/AlphaReceptor0.html	
8100	283	0	Content	http://localhost/vet9/AlphaReceptor0.html	
8382	183	0	Content	http://localhost/vet9/AlphaReceptor0.html	
8731	748	0	Content	http://localhost/vet9/AlphaReceptor0.html	
9479	100	0	Content	http://localhost/vet9/AlphaReceptor0.html	
9894	465	0	Content	http://localhost/vet9/AlphaReceptor0.html	
10359	100	0	Content	http://localhost/vet9/AlphaReceptor0.html	
10575	83	0	Content	http://localhost/vet9/AlphaReceptor0.html	
10659	432	0	Content	http://localhost/vet9/AlphaReceptor0.html	
11090	299	0	Content	http://localhost/vet9/AlphaReceptor0.html	
