Data properties:

Recording date: 4/18/2014
Recording time: 17:42:43:000 (corresponds to time 0)
Study: test0
Recording: Rec 79
Recording: Rec 79
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Timestamp	FixationDuration	AoiIds	AoiNames	StimuliName	
47	199	0	Content	ScreenRec	
247	166	0	Content	ScreenRec	
413	233	0	Content	ScreenRec	
845	83	0	Content	ScreenRec	
928	382	0	Content	http://localhost/vet9/AlphaReceptor0.html	
1310	249	0	Content	http://localhost/vet9/AlphaReceptor0.html	
1559	216	0	Content	http://localhost/vet9/AlphaReceptor0.html	
1775	266	0	Content	http://localhost/vet9/AlphaReceptor0.html	
2041	249	0	Content	http://localhost/vet9/AlphaReceptor0.html	
2290	399	0	Content	http://localhost/vet9/AlphaReceptor0.html	
2689	166	0	Content	http://localhost/vet9/AlphaReceptor0.html	
2855	365	0	Content	http://localhost/vet9/AlphaReceptor0.html	
3420	183	0	Content	http://localhost/vet9/AlphaReceptor0.html	
3603	349	0	Content	http://localhost/vet9/AlphaReceptor0.html	
3952	166	0	Content	http://localhost/vet9/AlphaReceptor0.html	
4118	233	0	Content	http://localhost/vet9/AlphaReceptor0.html	
4350	448	0	Content	http://localhost/vet9/AlphaReceptor0.html	
5015	116	0	Content	http://localhost/vet9/AlphaReceptor0.html	
5131	183	0	Content	http://localhost/vet9/AlphaReceptor0.html	
5314	216	0	Content	http://localhost/vet9/AlphaReceptor0.html	
5530	216	0	Content	http://localhost/vet9/AlphaReceptor0.html	
5746	183	0	Content	http://localhost/vet9/AlphaReceptor0.html	
5929	199	0	Content	http://localhost/vet9/AlphaReceptor0.html	
6128	316	0	Content	http://localhost/vet9/AlphaReceptor0.html	
6444	166	0	Content	http://localhost/vet9/AlphaReceptor0.html	
6610	249	0	Content	http://localhost/vet9/AlphaReceptor0.html	
6859	216	0	Content	http://localhost/vet9/AlphaReceptor0.html	
7075	432	0	Content	http://localhost/vet9/AlphaReceptor0.html	
7507	1146	0	Content	http://localhost/vet9/AlphaReceptor0.html	
8653	349	0	Content	http://localhost/vet9/AlphaReceptor0.html	
