Data properties:

Recording date: 4/21/2014
Recording time: 08:44:10:000 (corresponds to time 0)
Study: test0
Recording: Rec 80
Recording: Rec 80
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Timestamp	FixationDuration	AoiIds	AoiNames	StimuliName	
244	399	0	Content	ScreenRec	
643	266	0	Content	ScreenRec	
909	216	0	Content	ScreenRec	
1124	299	0	Content	ScreenRec	
1689	282	0	Content	ScreenRec	
1972	532	0	Content	ScreenRec	
2836	631	0	Content	ScreenRec	
3467	216	0	Content	ScreenRec	
3683	199	0	Content	http://localhost/vet9/AlphaReceptor0.html	
3882	382	0	Content	ScreenRec	
4264	166	0	Content	http://localhost/vet9/AlphaReceptor0.html	
4431	249	0	Content	http://localhost/vet9/AlphaReceptor0.html	
4680	249	0	Content	http://localhost/vet9/AlphaReceptor0.html	
4929	266	0	Content	http://localhost/vet9/AlphaReceptor0.html	
5195	266	0	Content	http://localhost/vet9/AlphaReceptor0.html	
5461	365	0	Content	http://localhost/vet9/AlphaReceptor0.html	
5826	282	0	Content	http://localhost/vet9/AlphaReceptor0.html	
6308	266	0	Content	http://localhost/vet9/AlphaReceptor0.html	
6574	199	0	Content	http://localhost/vet9/AlphaReceptor0.html	
6773	249	0	Content	http://localhost/vet9/AlphaReceptor0.html	
7022	399	0	Content	http://localhost/vet9/AlphaReceptor0.html	
7421	382	0	Content	http://localhost/vet9/AlphaReceptor0.html	
7803	150	0	Content	http://localhost/vet9/AlphaReceptor0.html	
7953	249	0	Content	http://localhost/vet9/AlphaReceptor0.html	
8202	349	0	Content	http://localhost/vet9/AlphaReceptor0.html	
8551	498	0	Content	http://localhost/vet9/AlphaReceptor0.html	
9049	366	0	Content	http://localhost/vet9/AlphaReceptor0.html	
9415	216	0	Content	http://localhost/vet9/AlphaReceptor0.html	
9631	216	0	Content	http://localhost/vet9/AlphaReceptor0.html	
9996	199	0	Content	http://localhost/vet9/AlphaReceptor0.html	
10196	249	0	Content	http://localhost/vet9/AlphaReceptor0.html	
10445	216	0	Content	http://localhost/vet9/AlphaReceptor0.html	
10661	665	0	Content	http://localhost/vet9/AlphaReceptor0.html	
11325	216	0	Content	http://localhost/vet9/AlphaReceptor0.html	
11541	1246	0	Content	http://localhost/vet9/AlphaReceptor0.html	
13036	332	0	Content	http://localhost/vet9/AlphaReceptor0.html	
13369	814	0	Content	http://localhost/vet9/AlphaReceptor0.html	
14365	1146	0	Content	http://localhost/vet9/AlphaReceptor0.html	
15778	615	0	Content	http://localhost/vet9/AlphaReceptor0.html	
16392	415	0	Content	http://localhost/vet9/AlphaReceptor0.html	
16808	166	0	Content	http://localhost/vet9/AlphaReceptor0.html	
16974	465	0	Content	http://localhost/vet9/AlphaReceptor0.html	
17439	299	0	Content	http://localhost/vet9/AlphaReceptor0.html	
17738	482	0	Content	http://localhost/vet9/AlphaReceptor0.html	
18220	216	0	Content	http://localhost/vet9/AlphaReceptor0.html	
18436	365	0	Content	http://localhost/vet9/AlphaReceptor0.html	
19183	316	0	Content	http://localhost/vet9/AlphaReceptor0.html	
19499	199	0	Content	http://localhost/vet9/AlphaReceptor0.html	
19698	233	0	Content	http://localhost/vet9/AlphaReceptor0.html	
19931	299	0	Content	http://localhost/vet9/AlphaReceptor0.html	
20230	349	0	Content	http://localhost/vet9/AlphaReceptor0.html	
20579	665	0	Content	http://localhost/vet9/AlphaReceptor0.html	
21243	183	0	Content	http://localhost/vet9/AlphaReceptor1.php	
21426	266	0	Content	http://localhost/vet9/AlphaReceptor1.php	
21692	199	0	Content	http://localhost/vet9/AlphaReceptor1.php	
21891	266	0	Content	http://localhost/vet9/AlphaReceptor1.php	
22157	283	0	Content	http://localhost/vet9/AlphaReceptor1.php	
22440	183	0	Content	http://localhost/vet9/AlphaReceptor1.php	
22622	283	0	Content	http://localhost/vet9/AlphaReceptor1.php	
22905	482	0	Content	http://localhost/vet9/AlphaReceptor1.php	
23387	432	0	Content	http://localhost/vet9/AlphaReceptor1.php	
24051	149	0	Content	http://localhost/vet9/AlphaReceptor1.php	
24201	133	0	Content	http://localhost/vet9/AlphaReceptor1.php	
24334	366	0	Content	http://localhost/vet9/AlphaReceptor1.php	
24699	233	0	Content	http://localhost/vet9/AlphaReceptor1.php	
24932	149	0	Content	http://localhost/vet9/AlphaReceptor1.php	
25081	332	0	Content	http://localhost/vet9/AlphaReceptor1.php	
25413	349	0	Content	http://localhost/vet9/AlphaReceptor1.php	
25762	216	0	Content	http://localhost/vet9/AlphaReceptor1.php	
25978	199	0	Content	http://localhost/vet9/AlphaReceptor1.php	
26178	133	0	Content	http://localhost/vet9/AlphaReceptor1.php	
26311	116	0	Content	http://localhost/vet9/AlphaReceptor1.php	
26427	316	0	Content	http://localhost/vet9/AlphaReceptor1.php	
26743	199	0	Content	http://localhost/vet9/AlphaReceptor1.php	
26942	150	0	Content	http://localhost/vet9/AlphaReceptor1.php	
27341	116	0	Content	http://localhost/vet9/AlphaReceptor1.php	
27457	116	0	Content	http://localhost/vet9/AlphaReceptor1.php	
27573	316	0	Content	http://localhost/vet9/AlphaReceptor1.php	
28072	149	0	Content	http://localhost/vet9/AlphaReceptor1.php	
28221	282	0	Content	http://localhost/vet9/AlphaReceptor1.php	
28504	615	0	Content	http://localhost/vet9/AlphaReceptor1.php	
29118	283	0	Content	http://localhost/vet9/AlphaReceptor1.php	
29401	199	0	Content	http://localhost/vet9/AlphaReceptor1.php	
29600	299	0	Content	http://localhost/vet9/AlphaReceptor1.php	
29899	166	0	Content	http://localhost/vet9/AlphaReceptor1.php	
30265	631	0	Content	http://localhost/vet9/AlphaReceptor1.php	
30896	415	0	Content	http://localhost/vet9/AlphaReceptor1.php	
31311	149	0	Content	http://localhost/vet9/AlphaReceptor1.php	
