Data properties:

Recording date: 4/10/2014
Recording time: 12:05:57:000 (corresponds to time 0)
Study: test0
Recording: Rec 52
Recording: Rec 52
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Timestamp	FixationDuration	AoiIds	AoiNames	StimuliName	
38	150	0	Content	ScreenRec	
188	299	0	Content	ScreenRec	
669	83	0	Content	ScreenRec	
752	648	0	Content	http://localhost/vet9/AlphaReceptor0.html	
1400	199	0	Content	http://localhost/vet9/AlphaReceptor0.html	
1600	133	0	Content	http://localhost/vet9/AlphaReceptor0.html	
1732	299	0	Content	http://localhost/vet9/AlphaReceptor0.html	
2148	166	0	Content	http://localhost/vet9/AlphaReceptor0.html	
2530	116	0	Content	http://localhost/vet9/AlphaReceptor0.html	
2646	216	0	Content	http://localhost/vet9/AlphaReceptor0.html	
2862	382	0	Content	http://localhost/vet9/AlphaReceptor0.html	
3244	665	0	Content	http://localhost/vet9/AlphaReceptor0.html	
3909	764	0	Content	http://localhost/vet9/AlphaReceptor0.html	
4889	116	0	Content	http://localhost/vet9/AlphaReceptor0.html	
5753	83	0	Content	http://localhost/vet9/AlphaReceptor0.html	
6002	515	0	Content	http://localhost/vet9/AlphaReceptor0.html	
6717	349	0	Content	http://localhost/vet9/AlphaReceptor0.html	
7066	100	0	Content	http://localhost/vet9/AlphaReceptor0.html	
7165	764	0	Content	http://localhost/vet9/AlphaReceptor0.html	
7929	149	0	Content	http://localhost/vet9/AlphaReceptor0.html	
8079	249	0	Content	http://localhost/vet9/AlphaReceptor0.html	
9275	33	0	Content	ScreenRec	
9524	83	0	Content	ScreenRec	
9607	299	0	Content	http://localhost/vet9/AlphaReceptor0.html	
9906	183	0	Content	http://localhost/vet9/AlphaReceptor0.html	
10089	349	0	Content	http://localhost/vet9/AlphaReceptor0.html	
10438	449	0	Content	http://localhost/vet9/AlphaReceptor0.html	
10887	349	0	Content	http://localhost/vet9/AlphaReceptor0.html	
11235	249	0	Content	http://localhost/vet9/AlphaReceptor0.html	
11485	183	0	Content	http://localhost/vet9/AlphaReceptor0.html	
11667	216	0	Content	http://localhost/vet9/AlphaReceptor0.html	
12099	249	0	Content	http://localhost/vet9/AlphaReceptor0.html	
12349	648	0	Content	http://localhost/vet9/AlphaReceptor0.html	
12997	233	0	Content	http://localhost/vet9/AlphaReceptor1.php	
13229	149	0	Content	http://localhost/vet9/AlphaReceptor1.php	
13379	199	0	Content	http://localhost/vet9/AlphaReceptor1.php	
13578	199	0	Content	http://localhost/vet9/AlphaReceptor1.php	
13777	100	0	Content	http://localhost/vet9/AlphaReceptor1.php	
14342	116	0	Content	http://localhost/vet9/AlphaReceptor1.php	
14459	183	0	Content	http://localhost/vet9/AlphaReceptor1.php	
14641	133	0	Content	http://localhost/vet9/AlphaReceptor1.php	
14774	249	0	Content	http://localhost/vet9/AlphaReceptor1.php	
15023	465	0	Content	http://localhost/vet9/AlphaReceptor1.php	
15488	316	0	Content	http://localhost/vet9/AlphaReceptor1.php	
15804	166	0	Content	http://localhost/vet9/AlphaReceptor1.php	
15970	349	0	Content	http://localhost/vet9/AlphaReceptor1.php	
16319	399	0	Content	http://localhost/vet9/AlphaReceptor1.php	
16718	249	0	Content	http://localhost/vet9/AlphaReceptor1.php	
16967	349	0	Content	http://localhost/vet9/AlphaReceptor1.php	
17316	415	0	Content	http://localhost/vet9/AlphaReceptor1.php	
17731	150	0	Content	http://localhost/vet9/AlphaReceptor1.php	
17881	149	0	Content	http://localhost/vet9/AlphaReceptor1.php	
18030	183	0	Content	http://localhost/vet9/AlphaReceptor1.php	
18396	299	0	Content	http://localhost/vet9/nextPage1-2.php	
18695	183	0	Content	http://localhost/vet9/nextPage1-2.php	
18878	814	0	Content	http://localhost/vet9/nextPage1-2.php	
19692	283	0	Content	http://localhost/vet9/nextPage1-2.php	
19974	149	0	AOI2-1s	http://localhost/vet9/AlphaReceptor2.html	
20124	299	0	AOI2-1s	http://localhost/vet9/AlphaReceptor2.html	
20572	133	0	AOI2_q	http://localhost/vet9/AlphaReceptor2.html	
20705	299	0	AOI2_q	http://localhost/vet9/AlphaReceptor2.html	
21004	249	0	AOI2-1s	http://localhost/vet9/AlphaReceptor2.html	
21253	299	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
21552	465	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
22018	199	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
22217	166	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
22383	199	0	AOI2-1s	http://localhost/vet9/AlphaReceptor2.html	
22832	17	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
23081	349	0	AOI2_5	http://localhost/vet9/AlphaReceptor2.html	
23430	183	0	AOI2_6	http://localhost/vet9/AlphaReceptor2.html	
23612	216	0	AOI2_6	http://localhost/vet9/AlphaReceptor2.html	
23828	216	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
24044	149	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
24194	116	0	AOI2_3	http://localhost/vet9/AlphaReceptor2.html	
24310	282	0	AOI2_2	http://localhost/vet9/AlphaReceptor2.html	
24593	149	0	AOI2_2	http://localhost/vet9/AlphaReceptor2.html	
24742	199	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
24942	216	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
25158	166	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
25324	166	0	AOI2_1	http://localhost/vet9/AlphaReceptor2.html	
